"ID","いいね数"
3553,10
3725,6
3724,10
3711,9
3723,6
3721,10
3720,11
3719,12
3717,7
3716,4
3715,6
3714,3
3713,11
3531,12
3712,3
3710,6
3709,6
3708,6
3707,1
3706,4
3705,5
3704,6
3703,8
3702,6
3701,5
3700,7
3699,5
3698,13
3697,15
3696,6
3695,6
3694,8
3579,10
3693,9
3692,11
3690,18
3689,8
3688,5
3686,8
3685,6
3684,4
3683,5
3682,14
3681,5
3680,4
3679,6
3678,7
3677,9
3676,6
3675,4
3674,7
2945,18
3559,7
3673,9
3672,12
3671,11
3670,9
3669,5
3668,4
3667,8
3666,5
3664,18
3663,4
3662,2
3661,12
3660,3
3644,4
3659,2
3658,5
3657,9
3656,8
3655,12
3654,27
3653,9
3652,8
3651,6
3650,4
3649,8
3648,4
3646,5
3554,10
3645,3
3643,5
3642,5
3641,14
3640,16
3639,7
3638,10
3636,7
2944,12
3580,8
3635,13
3634,5
3633,15
3632,13
3631,10
3629,9
3628,11
3547,6
3627,17
3626,20
3625,6
3624,3
3623,9
2943,8
3530,10
3621,9
3620,16
3619,5
3618,12
3617,17
3616,15
3615,7
3614,13
3613,11
3612,11
3611,3
3610,9
3492,21
3609,3
3607,21
3606,12
3605,12
3604,2
3603,2
3602,3
3601,3
3522,12
3600,1
3599,6
3598,10
3597,1
3596,10
3595,6
3594,7
3593,12
3592,14
3591,12
3590,7
3589,4
3588,13
2942,5
3513,9
3587,14
3586,9
3585,12
3584,4
3549,14
3583,11
3582,8
3581,7
3505,9
3578,11
3577,11
3576,13
3575,13
3574,5
3565,8
3573,14
2941,7
3500,8
3572,9
3571,3
3536,7
3570,5
3569,9
3567,1
3568,16
3566,7
3489,33
3564,11
3563,8
3562,8
3561,8
3560,7
3558,13
3557,6
3556,3
2903,13
3482,10
3552,9
3551,9
3550,0
3548,7
3461,15
3545,18
3544,7
3543,16
3542,15
3541,30
3475,5
3540,12
3539,3
3538,9
3537,11
3535,29
3533,9
3532,8
2901,12
3455,11
3529,12
3528,5
3527,6
3526,11
3525,8
3524,9
3523,15
3521,11
3520,10
3412,10
3517,10
3516,8
3515,8
3427,8
3514,3
3512,12
3511,5
3510,10
3509,15
3507,10
3506,9
3504,18
3499,9
2902,16
3426,15
3503,10
3502,6
3501,5
3497,11
3496,7
3415,11
3495,8
3494,12
3201,10
3491,12
3490,9
3488,14
3487,15
3486,16
3484,0
2900,9
3413,15
3483,12
3481,10
3480,6
3479,5
3478,18
3477,12
3476,16
3474,8
3473,6
3472,5
3471,5
3470,8
3469,12
3468,13
3410,8
3467,6
3200,10
3466,30
3465,14
3464,10
2899,9
3322,21
3463,13
3462,24
3460,15
3459,15
3458,6
3457,17
3454,3
3453,6
3452,3
3296,8
3451,9
3450,11
3199,10
3449,19
3448,12
3447,10
3446,15
3445,13
3444,6
3443,5
2898,8
3228,5
3442,6
3440,6
3439,7
3438,9
3437,10
3436,8
3435,9
3434,8
3433,6
3432,7
3431,7
3430,12
3429,13
3428,9
3425,11
3424,7
3255,6
3423,9
3422,19
3198,9
3421,1
3420,6
3419,3
3418,13
2897,9
3229,9
3417,6
3416,5
3414,3
3411,12
3409,13
3408,14
3407,10
3406,6
3226,20
3405,23
3197,9
3404,17
3403,10
3402,18
3401,16
3400,13
3399,10
3398,13
3397,8
3396,1
3395,12
3394,8
3393,6
3392,8
3391,12
3390,13
2896,13
3223,12
3389,11
3387,11
3386,6
3385,8
3384,7
3383,6
3382,12
3381,12
3380,11
3196,6
3374,17
3373,26
3372,20
3371,1
3370,16
3369,2
3368,1
3367,11
3366,7
3365,14
3364,1
3363,1
3362,18
3361,2
2894,9
3207,5
3360,11
3359,8
3358,4
3356,12
3355,10
3353,15
3352,2
3351,10
3350,13
3349,9
3347,8
3346,2
3345,10
3202,13
3344,4
3343,8
3342,9
3341,9
3340,10
3339,11
3338,12
3337,12
3336,17
3335,13
3334,2
3333,3
2893,9
3195,4
3332,4
3331,1
3330,12
3329,3
3328,2
3326,3
3323,1
3324,1
3325,5
3321,11
3320,8
3319,16
3318,10
3317,36
3172,5
3316,10
3315,8
3314,13
3313,7
3312,8
3194,12
3311,10
3310,14
3309,3
3308,10
3307,6
3306,7
2892,12
3166,13
3305,9
3303,20
3302,13
3301,1
3300,9
3299,12
3298,12
3297,12
3162,4
3193,12
3293,6
3295,6
3294,19
3292,2
2891,17
3160,7
3291,12
3290,16
3289,7
3288,11
3287,10
3286,6
3285,9
3284,7
3283,9
3282,11
3158,11
3281,10
3280,5
3192,17
3279,1
3278,6
3277,11
3276,13
3275,10
2889,17
3153,7
3274,10
3273,28
3272,16
3271,11
3270,8
3269,9
3268,8
3267,10
3266,12
3265,14
3264,11
3263,15
3262,12
3126,10
3191,17
3261,12
3260,4
3259,17
3258,11
3257,13
3125,11
2888,11
3256,7
3254,6
3253,17
3252,8
3251,14
3250,10
3249,6
3248,9
3247,15
3242,15
3246,10
3245,8
3244,7
3124,19
3190,10
3243,6
3241,12
3239,10
3238,13
3122,14
2886,12
3237,11
3236,16
3235,7
3234,13
3233,19
3232,5
3231,15
3230,8
3118,4
3189,10
3227,18
3225,15
3224,3
3119,11
2885,9
3222,6
3221,17
3220,19
3218,13
3217,13
3216,16
3215,10
3214,16
3213,4
3212,19
3211,10
3210,9
3116,9
3209,13
3159,8
3208,9
3088,4
2884,10
3206,11
3205,20
3204,3
3203,14
3188,8
3187,14
3082,12
3186,10
3185,17
3114,8
3183,10
3182,13
3181,11
3180,18
3179,9
3178,12
3177,22
3176,9
3175,7
3174,6
3173,11
3171,5
3079,6
2887,7
3169,4
3168,22
3165,14
3163,13
3161,8
3059,7
3112,8
3157,9
3156,8
3155,13
3154,11
2862,10
3058,5
3152,16
3151,4
3150,6
3149,11
3148,3
3147,10
3146,17
2981,11
3111,9
3145,7
3144,9
3143,12
3142,9
3141,13
3140,13
3139,21
2861,13
2980,12
3138,13
3137,32
3136,4
3135,18
3134,4
3133,9
3132,11
3025,6
3131,11
3110,17
3129,9
3128,17
3127,11
2860,12
3003,6
3123,10
3121,11
3120,16
3117,24
3115,15
3113,12
3109,9
3108,19
3107,10
3106,7
3105,12
3104,20
3103,13
2979,9
3102,8
3101,3
3100,6
3099,10
3098,12
3096,15
2858,16
3002,9
3095,23
3094,11
3093,13
3092,8
3091,17
3090,10
3089,12
3043,12
3087,7
3086,26
3085,9
3084,17
3083,10
2857,18
2978,9
3081,15
3078,15
3077,6
3076,10
3075,15
3074,14
3073,11
3072,7
3070,7
3001,11
3069,7
3068,12
3067,11
3066,9
3065,9
3064,0
3063,12
3062,2
2856,13
3028,14
3061,12
3060,12
3057,24
3056,8
3055,11
3054,13
3000,11
2993,9
3053,7
3052,5
3051,8
3050,9
3049,9
3048,24
3047,8
2855,6
2985,10
3046,9
3045,17
2976,9
3044,10
3042,10
3041,17
3040,21
2968,9
3039,5
3038,9
3037,3
3036,10
3035,8
3034,7
2967,7
3033,9
2854,10
3031,11
3030,19
3029,9
3027,8
3026,10
3024,10
3023,7
2965,7
2963,7
3022,7
3019,1
3020,4
3017,11
3014,9
3016,7
3015,9
3013,9
3012,13
3011,8
3010,7
2957,7
3008,7
3007,7
3006,2
3005,4
3004,10
2999,17
2998,7
2997,5
2996,4
2995,7
2994,6
2954,14
2974,12
2937,15
2990,4
2992,9
2991,18
2989,11
2988,16
2986,8
2984,11
2983,14
2977,13
2975,16
2830,8
2973,9
2972,9
2936,8
2970,7
2969,14
2966,8
2890,15
2964,5
2911,8
2881,10
2958,12
2962,6
2961,11
2960,13
2959,7
2869,4
2829,14
2940,9
2939,19
2938,13
2851,12
2773,9
2848,11
2920,6
2935,5
2934,8
2933,22
2932,9
2931,9
2930,9
2929,6
2928,11
2927,20
2926,8
2925,11
2924,19
2923,7
2922,12
2828,12
2921,7
2849,20
2919,1
2918,13
2917,12
2916,16
2915,13
2914,13
2913,15
2912,20
2847,11
2910,12
2909,10
2907,4
2772,9
2842,8
2895,8
2906,9
2905,11
2904,10
2827,8
2883,8
2797,7
2880,9
2879,8
2878,8
2800,24
2877,5
2875,8
2874,6
2745,12
2873,16
2831,9
2852,6
2872,2
2871,12
2870,18
2868,13
2867,12
2866,5
2864,14
2863,8
2859,2
2826,15
2846,9
2850,0
2798,11
2845,10
2844,9
2843,10
2839,11
2743,15
2841,14
2817,8
2840,12
2833,15
2838,10
2836,9
2835,9
2825,25
2824,9
2823,10
2822,12
2821,28
2818,13
2789,7
2816,12
2815,13
2780,15
2813,13
2770,11
2741,14
2812,16
2807,1
2808,5
2811,10
2810,11
2806,9
2805,10
2804,7
2803,11
2802,18
2801,16
2775,17
2799,12
2779,10
2796,13
2788,15
2795,19
2794,16
2793,16
2792,6
2791,10
2777,11
2790,10
2786,9
2784,8
2738,11
2787,10
2785,17
2783,11
2782,12
2781,8
2778,11
2774,9
2767,8
2771,14
2769,18
2766,11
2765,14
2764,11
2763,12
2729,13
2762,24
2761,6
2757,21
2756,19
2755,8
2754,11
2753,14
2752,14
2751,13
2750,14
2749,10
2748,16
2747,10
2742,6
2746,13
2744,13
2740,11
2739,10
2736,4
2728,8
2737,6
2735,12
2734,9
2733,9
2732,15
2731,21
2730,18
2726,10
2725,10
2724,9
2723,9
2722,14
2721,15
2720,22
2719,4
2718,25
2717,10
2716,15
2715,3
2714,22
2713,14
2712,19
2711,9
2710,23
2709,20
2708,18
2707,8
2706,13
2705,8
2704,11
2703,10
2702,17
2701,10
2700,7
2699,15
2698,10
2697,17
2696,13
2694,10
2693,16
2692,15
2690,14
2689,6
2688,10
2687,17
2686,18
2685,11
2684,8
2683,11
2682,13
2681,11
2680,7
2679,12
2678,6
2677,15
2676,15
2675,20
2674,21
2673,10
2672,11
2671,22
2670,11
2669,9
2668,12
2667,20
2666,11
2665,15
2664,17
2663,8
2662,10
2661,7
2660,11
2659,15
2658,5
2657,13
2656,10
2655,9
2654,6
2653,12
2652,21
2651,13
2650,16
2649,41
2648,23
2647,13
2646,9
2645,10
2644,4
2643,8
2640,12
2639,11
2638,14
2637,23
2635,16
2634,5
2633,9
2632,8
2631,16
2630,14
2629,15
2628,6
2627,6
2626,7
2625,5
2624,2
2623,5
2622,12
2621,17
2620,12
2619,10
2618,11
2617,14
2616,5
2615,14
2614,17
2613,7
2612,24
2611,6
2610,4
2609,7
2608,3
2607,19
2606,8
2605,5
2604,10
2603,12
2602,19
2601,1
2600,12
2598,17
2597,16
2595,20
2594,14
2588,12
2593,6
2592,7
2591,11
2590,32
2589,13
2564,14
2587,4
2586,12
2585,16
2584,13
2583,18
2582,10
2581,7
2580,14
2579,4
2578,4
2577,10
2576,9
2575,10
2573,9
2572,14
2571,11
2522,8
2560,13
2570,8
2569,6
2568,5
2567,15
2566,9
2565,11
2563,6
2561,15
2559,8
2558,19
2557,11
2556,12
2555,11
2521,7
2554,21
2553,25
2552,10
2550,5
2549,11
2548,11
2547,13
2536,2
2546,6
2545,10
2542,7
2543,18
2544,10
2540,15
2539,19
2538,17
2537,13
2502,8
2535,33
2534,7
2533,20
2532,6
2531,10
2530,12
2529,8
2528,42
2527,13
2526,4
2525,1
2524,1
2523,8
2520,19
2519,6
2518,8
2517,11
2516,6
2515,10
2514,8
2513,15
2512,11
2511,14
2510,18
2483,9
2509,8
2507,21
2508,43
2506,6
2505,16
2504,8
2503,9
2501,11
2500,15
2499,13
2498,13
2497,12
2496,16
2494,22
2493,32
2492,4
2491,8
2490,13
2489,10
2488,22
2487,3
2486,12
2485,7
2484,14
2482,24
2481,17
2480,8
2479,4
2478,9
2477,16
2476,13
2475,7
2474,9
2465,8
2473,13
2472,5
2471,14
2470,12
2469,19
2452,7
2468,9
2467,20
2466,10
2464,12
2463,9
2462,8
2461,12
2460,20
2459,6
2451,13
2458,10
2457,8
2456,7
2455,12
2454,10
2453,7
2450,11
2449,8
2448,5
2447,13
2438,8
2446,13
2445,24
2444,7
2443,11
2442,10
2441,3
2440,13
2434,11
2439,9
2437,12
2436,14
2435,19
2433,23
2431,16
2430,11
2429,8
2428,6
2427,12
2426,14
2425,12
2424,15
2423,8
2422,9
2421,10
2419,14
2418,13
2417,16
2416,10
2415,13
2414,7
2413,14
2412,16
2411,13
2410,11
2409,14
2408,15
2407,12
2406,22
2405,5
2400,9
2404,14
2403,7
2402,15
2401,16
2399,5
2398,6
2397,9
2396,7
2395,17
2394,11
2393,15
2392,15
2391,7
2386,9
2361,12
2390,3
2389,7
2388,7
2387,9
2385,11
2384,12
2383,14
2382,7
2381,7
2360,9
2380,8
2379,9
2378,14
2369,3
2370,2
2377,27
2376,14
2375,11
2374,11
2373,7
2372,17
2249,16
2371,17
2359,10
2368,5
2367,3
2366,24
2365,8
2364,15
2363,7
2247,11
2250,19
2362,13
2294,9
2358,9
2357,14
2356,15
2355,11
2354,14
2353,16
2352,7
2248,8
2349,12
2341,15
2351,7
2350,8
2271,14
2348,18
2347,4
2346,10
2345,18
2344,8
2343,9
2342,1
2340,11
2246,8
2222,8
2339,9
2338,16
2337,6
2336,9
2335,12
2334,7
2333,14
2332,5
2245,13
2331,9
2330,6
2223,10
2327,19
2329,9
2328,22
2326,12
2325,11
2324,13
2323,12
2244,11
2322,11
2321,14
2241,16
2219,11
2320,7
2319,37
2240,16
2318,32
2317,14
2316,15
2315,11
2313,12
2312,16
2311,10
2310,11
2309,13
2243,10
2209,7
2308,15
2307,6
2306,12
2305,3
2304,12
2303,5
2302,6
2301,7
2300,22
2200,2
2272,9
2299,8
2298,16
2192,8
2297,17
2296,8
2295,53
2293,11
2292,12
2291,8
2290,13
2289,9
2288,12
2287,20
2262,14
2286,8
2284,14
2285,11
2207,4
2282,8
2281,11
2280,6
2279,3
2278,20
2277,12
2276,5
2275,9
2274,15
2273,5
2261,20
2254,10
2270,14
2269,4
2193,9
2268,11
2267,1
2265,14
2264,12
2263,4
2260,17
2259,10
2258,6
2257,13
2253,9
2256,14
2252,8
2255,14
2161,11
2251,13
2233,8
2242,12
2239,9
2238,7
2237,10
2178,12
2236,12
2235,8
2234,2
2232,11
2231,16
2230,12
2229,12
2171,8
2199,4
2228,8
2174,8
2215,8
2227,0
2226,11
2225,13
2224,8
2198,9
2221,8
2220,7
2218,13
2164,8
2217,28
2216,12
2214,10
2213,16
2212,18
2211,11
2210,9
2208,5
2197,11
2162,12
2206,15
2203,7
2202,8
2187,15
2201,2
2170,12
2196,14
2195,14
2194,11
2160,6
2191,17
2190,10
2189,5
2188,9
2186,25
2185,10
2184,17
2183,4
2182,7
2107,13
2181,12
2180,8
2179,9
2177,10
2159,9
2176,12
2175,31
2173,15
2172,11
2169,15
2168,3
2167,14
2166,17
2165,14
2163,17
2154,9
2158,10
2157,11
2156,20
2155,13
2153,11
2146,16
2152,11
2106,8
2151,15
2150,23
2149,6
2148,12
2147,8
2123,6
2145,11
2144,12
2142,12
2141,7
2140,14
2139,20
2138,17
2137,13
2136,16
2135,1
2075,9
2132,11
2134,12
2133,12
2131,10
2121,10
2130,14
2129,12
2094,10
2128,11
2127,24
2126,27
2124,13
2122,6
2120,9
2119,10
2118,8
2117,11
2116,8
2115,13
2114,9
2113,14
2112,4
2111,13
2110,8
2109,20
2108,5
2104,8
2103,3
2101,3
2100,4
2099,2
2098,1
2097,2
2096,3
2102,15
2095,9
2093,11
2092,6
2071,7
2091,5
2090,5
2089,9
2088,10
2074,8
2087,13
2086,9
2085,13
2084,22
2059,14
2083,13
2082,21
2081,3
2080,8
2079,7
2078,8
2077,13
2076,2
2066,11
2073,21
2049,8
2072,8
2068,2
2070,9
2069,7
2067,7
2065,8
2064,9
2063,16
2062,9
2061,6
2060,11
2022,8
2058,17
2057,13
2056,21
2055,11
2054,14
2053,24
2052,12
2051,14
2017,11
2050,9
2048,21
2047,5
2046,1
2045,15
2044,15
2043,15
2042,4
2041,18
2040,10
2039,10
1990,10
2038,15
2037,19
2036,6
2035,15
2034,10
2033,15
2032,10
2031,12
2030,1
2029,3
2028,6
2027,6
2026,0
1973,9
2025,16
2024,9
2023,8
2021,16
2020,8
2019,11
2018,9
2016,9
2015,8
2014,11
1946,11
2013,15
2012,3
2011,2
2010,10
2009,13
2008,16
2007,16
2006,13
2005,5
2004,5
2003,3
2002,6
2001,5
2000,3
1999,5
1998,3
1997,5
1996,4
1995,7
1994,5
1945,3
1993,5
1992,5
1991,10
1989,7
1988,14
1987,17
1986,14
1925,10
1985,16
1984,21
1983,6
1982,7
1981,23
1980,12
1979,9
1978,17
1977,16
1976,12
1966,17
1975,3
1974,10
1924,10
1972,19
1971,11
1970,10
1969,15
1968,8
1967,13
1962,3
1963,1
1964,4
1965,1
1961,9
1960,13
1958,7
1869,6
1957,12
1956,6
1955,20
1954,15
1953,16
1952,3
1947,13
1951,2
1949,10
1850,5
1948,11
1942,6
1944,11
1943,19
1941,11
1940,8
1939,13
1938,7
1937,14
1929,11
1930,15
1931,9
1932,12
1933,4
1936,6
1934,12
1868,8
1928,28
1927,9
1926,11
1923,11
1922,12
1921,16
1920,12
1919,24
1918,19
1917,27
1916,18
1915,12
1914,25
1913,19
1912,14
1911,17
1910,7
1909,5
1903,20
1908,15
1907,11
1906,20
1905,6
1904,7
1866,7
1902,24
1901,22
1900,6
1899,6
1898,11
1897,14
1896,9
1893,13
1892,10
1891,9
1890,12
1889,42
1888,16
1887,26
1886,7
1885,10
1843,9
1884,4
1883,10
1882,10
1881,14
1880,10
1879,12
1878,8
1877,14
1876,12
1875,20
1874,2
1873,22
1872,5
1871,4
1849,13
1870,16
1867,20
1865,14
1863,6
1861,8
1864,19
1857,8
1862,9
1860,10
1859,6
1858,5
1856,22
1855,41
1854,22
1853,24
1852,21
1851,10
1848,12
1847,16
1846,35
1845,15
1844,12
1842,6
1841,3
1840,27
1839,11
1838,25
1837,5
1836,16
1835,8
1823,6
1834,11
1833,14
1831,5
1832,5
1830,9
1829,13
1828,8
1827,5
1826,8
1825,14
1824,23
1752,8
1822,12
1821,9
1820,9
1819,10
1818,22
1817,7
1816,12
1815,12
1751,14
1814,15
1813,9
1812,24
1811,11
1810,9
1809,14
1808,13
1807,15
1806,7
1805,11
1804,6
1803,16
1802,14
1801,9
1800,9
1799,6
1798,7
1797,8
1796,16
1795,10
1794,4
1793,6
1792,10
1791,14
1775,6
1790,22
1789,23
1788,14
1787,3
1786,6
1785,2
1784,2
1783,4
1782,10
1781,16
1780,20
1779,17
1778,1
1777,10
1776,3
1774,12
1773,10
1772,13
1771,8
1768,11
1770,7
1769,6
1767,14
1766,9
1750,21
1759,13
1765,15
1764,8
1763,15
1762,10
1761,16
1760,7
1758,10
1746,8
1707,0
1757,19
1756,29
1755,13
1754,20
1753,10
1740,6
1749,13
1748,11
1730,1
1745,5
1747,21
1695,11
1705,0
1744,19
1743,12
1742,12
1741,11
1739,16
1731,11
1738,10
1737,12
1736,8
1735,17
1734,19
1728,18
1729,9
1733,9
1732,20
1694,6
1703,2
1727,10
1726,7
1725,10
1724,11
1723,5
1722,6
1721,13
1720,6
1719,15
1718,5
1717,10
1716,8
1715,18
1714,8
1712,10
1713,10
1711,12
1710,4
1704,15
1709,13
1708,8
1692,6
1706,19
1702,6
1701,11
1700,8
1699,10
1697,21
1698,6
1696,10
1693,10
1691,11
1685,15
1690,8
1689,7
1686,9
1688,1
1687,19
1684,12
1683,4
1682,10
1681,21
1680,27
1679,17
1678,16
1677,11
1676,8
1675,14
1674,12
1673,10
1672,5
1671,8
1670,9
1669,0
1668,1
1667,0
1666,1
1665,3
1662,11
1664,7
1663,3
1567,8
1661,5
1660,2
1659,2
1658,1
1657,2
1656,2
1655,3
1654,5
1653,6
1652,6
1651,2
1650,1
1649,1
1648,0
1647,2
1646,1
1645,8
1644,1
1643,1
1642,2
1641,1
1640,0
1639,2
1638,1
1637,2
1636,1
1635,2
1634,1
1633,1
1632,11
1631,2
1630,3
1629,39
1628,8
1627,6
1626,11
1624,10
1623,12
1622,4
1621,15
1619,9
1618,7
1617,23
1616,20
1615,10
1614,10
1605,9
1612,10
1611,7
1610,14
1609,8
1564,11
1607,3
1604,9
1603,11
1602,16
1601,19
1600,11
1599,10
1598,3
1596,5
1592,11
1591,12
1590,10
1589,10
1588,21
1587,10
1586,11
1585,17
1584,16
1575,7
1581,13
1583,10
1582,14
1557,11
1580,22
1579,9
1578,24
1576,10
1574,15
1573,15
1572,26
1571,8
1570,9
1569,6
1566,22
1565,17
1560,6
1563,22
1547,7
1562,9
1561,13
1559,9
1558,7
1556,8
1555,2
1554,10
1553,21
1552,13
1551,7
1550,6
1549,11
1548,9
1546,14
1545,18
1544,7
1541,12
1542,17
1543,8
1540,13
1539,2
1538,22
1537,10
1536,8
1535,13
1534,7
1533,4
1532,7
1531,13
1530,8
1529,14
1527,7
1526,21
1508,17
1518,20
1525,22
1524,8
1523,4
1522,12
1521,14
1520,14
1519,11
1517,14
1516,18
1515,7
1514,9
1513,13
1512,10
1511,8
1510,17
1509,19
1507,16
1467,7
1506,11
1479,8
1505,14
1504,11
1503,6
1502,12
1501,4
1500,19
1499,9
1491,20
1498,7
1497,16
1496,9
1494,3
1493,7
1492,6
1490,7
1489,12
1488,9
1465,6
1487,4
1478,8
1484,3
1486,10
1485,5
1481,12
1483,14
1482,10
1480,16
1256,7
1476,12
1477,11
1474,6
1473,9
1472,6
1471,11
1470,7
1464,24
1469,13
1468,11
1466,34
1463,11
1462,20
1449,10
1460,9
1459,9
1461,6
1458,19
1457,7
1456,11
1455,13
1405,19
1406,7
1454,9
1453,4
1452,9
1451,14
1450,7
1447,6
1420,13
1445,13
1448,8
1446,4
1421,5
1444,5
1443,12
1442,4
1441,12
1440,12
1439,14
1437,12
1436,13
1435,14
1434,8
1432,9
1431,6
1430,9
1429,8
1428,9
1427,7
1426,6
1425,4
1424,8
1423,4
1422,3
1419,9
1418,23
1417,6
1416,13
1415,13
1414,7
1413,6
1412,9
1410,20
1409,5
1408,3
1407,9
1404,14
1403,11
1402,17
1401,9
1400,14
1343,5
1399,11
1398,14
1397,8
1396,21
1395,7
1394,19
1393,13
1392,7
1391,7
1390,17
1389,18
1388,8
1386,14
1385,7
1384,28
1383,14
1235,6
1382,12
1373,3
1381,7
1380,5
1379,5
1378,10
1377,6
1376,11
1375,13
1374,7
1368,11
1372,15
1371,6
1370,8
1369,7
1366,6
1365,6
1364,14
1363,3
1286,14
1362,5
1360,17
1359,8
1299,12
1358,14
1357,10
1356,13
1355,10
1354,11
1353,9
1352,18
1351,15
1350,18
1348,13
1349,24
1347,16
1346,8
1345,8
1344,8
1298,7
1342,7
1340,15
1339,7
1338,4
1337,5
1336,5
1335,6
1334,7
1333,19
1332,8
1331,18
1330,13
1329,11
1328,6
1255,10
1254,13
1253,12
1327,11
1326,13
1325,13
1324,16
1323,19
1315,13
1316,6
1317,6
1318,4
1322,15
1321,9
1320,22
1297,6
1319,10
1314,27
1313,20
1312,18
1311,12
1310,2
1309,26
1308,8
1307,8
1306,14
1305,21
1304,16
1303,13
1302,8
1301,18
1300,9
1289,1
1275,13
1296,12
1295,5
1294,15
1293,24
1292,12
1291,13
1290,10
1288,6
1285,10
1284,11
1283,12
1282,6
1281,14
1280,4
1279,13
1278,13
1252,13
1251,9
1277,7
1276,19
1274,5
1273,21
1272,12
1271,60
1270,22
1269,16
1268,29
1250,7
1267,6
1266,11
1265,14
1264,12
1263,3
1262,11
1258,2
1261,14
1260,8
1259,33
1257,7
1249,9
1248,10
1247,4
1246,5
1244,7
1245,11
1243,12
1242,9
1241,10
1240,12
1239,12
1238,21
1237,17
1234,5
1236,15
1230,13
1233,25
1232,12
1231,10
1229,5
1228,11
1227,9
1226,4
1225,8
1224,8
1223,15
1222,7
1221,12
1220,27
1218,11
1217,6
1216,9
1215,10
1214,12
1213,18
1212,13
1211,10
1210,10
1209,13
1208,21
1207,9
1206,11
1205,29
1203,12
1175,8
1202,13
1201,10
1200,31
1199,17
1198,3
1197,20
1196,10
1195,10
1194,33
1193,14
1192,3
1191,12
1190,16
1189,11
1188,2
1187,14
1186,2
1185,1
1184,5
1183,10
1182,9
1181,17
1180,16
1174,6
1179,50
1178,29
1177,21
1176,26
1173,11
1172,2
1171,33
1170,13
1169,11
1168,14
1167,15
1063,17
1064,19
1166,11
1165,9
1164,7
1163,12
1159,8
1162,6
1161,5
1160,8
1158,13
1157,14
1156,16
1155,8
1153,9
1062,42
1151,8
1152,16
1150,11
1149,8
1148,8
1144,12
1140,4
1147,14
1146,14
1145,14
1143,19
1142,28
1141,11
1139,9
1138,4
1137,4
1136,7
1135,17
1134,21
1133,14
1131,15
1130,9
1129,10
1128,15
1127,21
1126,18
1125,11
1061,5
1124,5
1123,12
1122,11
1121,20
1120,16
1115,8
1116,6
1117,3
1118,1
1119,7
1114,12
1113,13
1112,22
1111,12
1110,11
1109,12
1108,11
1107,8
1106,12
1060,14
1105,5
1104,12
1103,14
1102,7
1101,13
1100,10
1099,19
1098,18
1087,5
1097,25
1096,27
1095,16
1094,8
1093,11
1092,18
1090,11
1089,12
1088,14
1086,30
1085,15
1084,11
1083,10
1082,4
1081,2
1059,14
1080,23
1079,7
1078,17
1077,4
1076,17
1075,11
1070,25
1074,13
1073,9
1072,40
1071,25
1069,9
1068,4
1067,13
1066,15
1057,13
1058,16
1065,7
1049,3
1050,15
1051,5
1056,3
1055,18
1054,13
1053,12
1031,15
1052,23
1048,8
1047,13
1046,9
1045,10
1044,14
1043,18
1042,22
1041,12
1040,21
1039,18
1038,4
1037,14
1036,11
1035,24
1034,18
1033,9
1024,4
1032,3
1030,7
1029,8
1028,20
1027,8
1026,12
1025,23
1023,23
1022,10
1021,19
1020,13
1019,13
1018,10
1017,18
1016,1
1015,0
1014,1
1013,9
1012,17
1011,12
1010,12
1009,13
1008,7
1007,3
1006,6
1005,12
1004,14
1003,9
1002,7
1001,13
1000,14
996,9
999,5
997,13
995,15
994,10
993,9
992,5
991,29
990,13
989,23
988,8
987,17
986,14
985,22
984,10
983,5
976,38
982,13
981,5
980,25
979,28
978,36
977,14
975,22
974,5
973,13
972,8
971,4
970,11
969,14
968,8
967,13
966,16
965,7
964,15
963,40
962,13
961,13
957,15
959,12
958,16
955,21
956,10
953,7
954,8
952,17
951,18
950,7
949,17
948,17
947,12
946,29
945,24
944,12
943,10
942,16
940,18
939,6
938,14
937,8
809,18
936,15
935,8
444,17
445,9
446,23
447,11
934,5
933,9
932,4
931,12
930,11
929,14
928,27
926,13
925,21
923,6
922,5
921,5
920,6
919,5
918,3
917,4
916,5
915,18
914,14
913,21
911,12
910,16
909,17
859,5
908,20
907,25
906,10
905,5
904,5
903,3
902,0
901,3
900,2
899,10
898,1
897,4
896,6
895,2
894,11
893,8
892,7
891,23
728,7
890,12
889,14
888,10
886,18
885,3
884,14
883,19
882,7
881,5
847,35
880,9
879,17
878,6
877,5
876,6
875,6
874,14
873,12
872,11
871,3
870,1
869,6
867,9
865,7
864,7
863,6
734,7
862,21
861,15
860,11
858,9
857,49
845,7
856,13
855,4
854,9
853,10
852,10
851,7
850,21
849,9
848,26
846,13
844,6
843,27
842,13
841,15
840,5
839,11
838,7
837,13
836,12
835,14
834,12
733,21
833,7
832,10
831,16
829,8
830,8
807,19
828,6
827,9
826,10
825,12
824,7
823,10
822,12
821,1
820,9
819,4
818,15
817,13
816,15
815,18
814,12
729,6
813,10
812,9
811,11
810,5
806,11
808,4
735,14
805,6
804,12
803,6
802,3
801,13
800,16
799,10
798,15
797,18
794,3
795,0
796,1
793,5
792,6
579,5
789,6
791,14
790,15
788,17
787,10
786,8
785,10
784,11
780,18
782,2
781,0
779,11
772,10
771,7
768,9
717,6
778,5
777,37
776,20
775,16
774,7
773,3
767,11
765,8
766,9
764,14
763,4
762,7
760,21
759,23
758,6
757,7
756,9
755,17
754,16
753,18
752,0
751,11
750,8
749,3
578,8
748,10
747,14
746,11
